0|000795|20170331|0.0130|20170422|20170126|20170126|20160324|20160708|0.32|20160509
0|000796|20161231|0.2647|20170425|20151019||20151109|20160517|21.42|20160512
0|000797|20161231|0.4600|20170408|20160222||20161114|20170328|-2.00|
0|000798|20161231|0.1116|20170421|20170321|20170321|20150708|||20160428
0|000799|20161231|0.3342|20170329|20160603|20161026|20150608|||20160420
0|000800|20161231|-0.5900|20170401|20161018||20150505|||20160606
0|000801|20160930|0.0684|20161031|20161222||20150708|20160608|-1.09|
0|000802|20170331|0.0069|20170422|20160308||20160601|||20160329
0|000803|20161231|-0.4826|20170317|20170425|20170421|20170220|20170413|16.66|20170412
0|000806|20161231|0.0117|20170421|20151120||20170424|20170227|0.26|20170116
0|000807|20170331|0.0400|20170415|20170217|20170217|20170118|||20160509
0|000809|20170331|-0.0420|20170425|20161123|20161123|20150429|||20141223
0|000810|20170331|0.0298|20170421|20170216|20170216|20160401|20160713|-500.00|20160613
0|000811|20161231|0.6900|20170413|20150916||20150605|20170405|-472.50|
0|000812|20170331|0.0145|20170425|20161226|20161226|20170418|||
0|000813|20170331|0.1100|20170422|20160914|20170109|20160713|||20160926
0|000815|20160930|-0.1300|20161031|20160314|||||20160310
0|000816|20170331|0.0038|20170422|20151026|||20170216|-0.20|
0|000818|20160930|0.0609|20161029|20170417|20170417|20161229|||
0|000819|20170331|0.0120|20170421|20170206|20170207||20170220|-0.20|20170424
0|000820|20160930|0.4300|20161031|20170314|20170314|20160608|20170411|0.03|20160509
0|000821|20161231|0.1800|20170330|20160629||20161205|20160701|-1.02|20141222
0|000822|20170331|0.3100|20170421|20170410|20170106||20161122|-1.10|
0|000823|20161231|0.3487|20170415|20161018|20170414||||
0|000825|20160930|0.1480|20161019|20170124|20170124||||
0|000826|20161231|1.2490|20170419|20151111||20160405|20160907|-3.50|
0|000828|20161231|0.7975|20170325|20161124|20161124|20150709|20161130|0.18|
0|000829|20161231|0.2400|20170323|20170412|20170413|20160929|||20160509
0|000830|20170331|0.1410|20170418|20170227|20170227||20161118|0.01|
0|000831|20161231|0.0190|20170414|20170316|20161212|20150709|||20170424
0|000833|20161231|0.0600|20170329|20161018||20151019|||
0|000835|20160930|-0.2831|20161031|20160725||20161020|||
0|000836|20170331|0.0038|20170422|20150923|20170308|20151124|||20160620
0|000837|20161231|0.0216|20170425|20170111|20170111|20150707|20161229|-2850.37|
